mass_1 mass_2 luminosity_distance dec ra psi phase theta_jn geocent_time
45.95977 29.70181 2306.038 -0.1764588 5.176080635109983 3.83929 3.887478 0.9679192 1128267217
29.4831 25.59388 1979.99 0.06971975 5.167629304241572 3.327192 1.155702 1.394928 1128269227
20.15567 50.44336 2083.9 0.4379218 4.908724141294087 0.5232234 2.903861 1.356927 1128271220
38.70265 13.37389 2435.431 0.3358107 0.9079833843919332 2.120591 1.526916 0.3945234 1128273218
9.416564 41.11652 2017.726 -1.018435 4.626988561476182 2.23005 0.9494168 1.60132 1128275235
52.66284 33.67419 1223.442 0.4520341 0.13072848921577673 2.274822 1.918144 0.5222269 1128277234
15.93398 5.210986 1874.836 -0.8508574 2.620208371465502 3.328174 4.062422 1.08969 1128279238
51.2271 35.01035 761.769 -0.2628197 0.3812609833024325 4.643066 0.4903054 0.9096774 1128281238
47.96157 27.17122 2472.132 0.2233396 1.4140675926813273 5.830307 4.041432 1.110577 1128283232
29.29502 50.60454 1421.948 0.02995438 0.8603831002022488 5.925857 5.441277 2.27148 1128285219
54.60286 34.52705 2053.107 0.08005142 0.38389280337136 5.241281 6.225026 1.39254 1128287227
42.46017 3.856351 1975.593 -0.5894982 2.8719199252867256 2.486626 5.771793 2.151849 1128289240
41.52847 8.137323 1785.967 0.09734201 5.857989165773333 5.405102 3.052171 1.503583 1128291234
57.47763 23.67096 1901.232 -0.4036492 5.402732569201916 4.116164 5.103031 1.502485 1128293226
8.505368 43.69324 1904.83 0.4780309 0.26191519969719224 0.1080516 2.513785 1.332002 1128295225
19.31737 24.87476 2163.365 0.6365846 5.377841898328924 0.4825401 1.737252 0.8170902 1128297235
5.40284 43.53883 2303.932 0.4004177 2.097142780147202 1.747698 3.486228 1.039573 1128299226
